Date,Open,High,Low,Close,Volume
1/26/2015 16:00:00,104.4,105.13,103.33,103.99,10664933
1/27/2015 16:00:00,102.89,103.57,100.58,102.94,15659923
1/28/2015 16:00:00,100.3,101.49,97.79,98.45,42144722
1/29/2015 16:00:00,90.53,90.74,87.36,89.81,76561394
1/30/2015 16:00:00,89.6,92,88.11,89.08,36806855
2/2/2015 16:00:00,91.13,91.66,88.61,90.13,18865339
2/3/2015 16:00:00,91.65,91.65,89.9,90.61,13512263
2/4/2015 16:00:00,90.99,91.88,89.48,90,14643641
2/5/2015 16:00:00,89.58,89.84,86.1,87,28926155
2/6/2015 16:00:00,87.11,87.4,85.42,85.68,17632088
2/9/2015 16:00:00,85.83,86.75,85.47,86,12109549
2/10/2015 16:00:00,87.01,87.47,86.52,87.26,12043343
2/11/2015 16:00:00,87.58,87.7,85.82,86,12391883
2/12/2015 16:00:00,85.6,88.3,85.55,87.1,15177782
2/13/2015 16:00:00,88.2,89.3,87.65,89.05,14665220
2/17/2015 16:00:00,88.78,88.99,86.7,86.85,15191655
2/18/2015 16:00:00,87.1,87.43,86.5,86.74,7422267
2/19/2015 16:00:00,86.81,87.87,86.71,86.89,7604050
2/20/2015 16:00:00,87.25,87.29,86.38,86.64,7821725
2/23/2015 16:00:00,86.51,86.68,85.25,85.47,9367921
2/24/2015 16:00:00,85.53,85.53,83.88,84.69,15846433
2/25/2015 16:00:00,84.38,86.83,84.36,86.19,13645741
2/26/2015 16:00:00,86.92,87.16,85.2,85.37,8763283
2/27/2015 16:00:00,85.95,86.56,85,85.12,8377156
3/2/2015 16:00:00,85,85.02,83.75,84,11213400
3/3/2015 16:00:00,82.95,83.25,80.03,81.58,39246079
3/4/2015 16:00:00,80.27,85.83,80.17,85.49,36607207
3/5/2015 16:00:00,85.75,86.27,84.01,86.1,18514791
3/6/2015 16:00:00,85.74,86,84.05,84.4,10673713
3/9/2015 16:00:00,84.35,84.35,81.48,82.53,17609246
3/10/2015 16:00:00,81.09,83.15,80.65,82.97,13804848
3/11/2015 16:00:00,83,83.38,81.19,81.99,12765558
3/12/2015 16:00:00,82.1,82.9,81.53,81.92,11229263
3/13/2015 16:00:00,81.8,81.92,80.77,81.86,12659615
3/16/2015 16:00:00,82.01,85.2,81.94,84,16903700
3/17/2015 16:00:00,84.01,85.1,83.51,84.5,17616665
3/18/2015 16:00:00,83.87,85.95,83.3,84.59,35652144
3/19/2015 16:00:00,85.11,87.04,85,85.74,30452838
3/20/2015 16:00:00,86.33,86.8,85.09,85.2,21177585
3/23/2015 16:00:00,85.25,85.53,84.21,84.25,11177574
3/24/2015 16:00:00,84.35,84.5,82.39,83.63,14539272
3/25/2015 16:00:00,83.94,84.48,82.67,83.75,13504201
3/26/2015 16:00:00,83.2,85,82.96,84.17,12202458
3/27/2015 16:00:00,84.78,85.15,83.34,84.58,9700837
3/30/2015 16:00:00,84.87,85.15,83.75,83.9,10017292
3/31/2015 16:00:00,83.64,84.45,83.2,83.24,11810261
4/1/2015 16:00:00,83.37,83.72,82.18,82.36,14895750
4/2/2015 16:00:00,82.88,83,81.25,82.28,19865973
4/6/2015 16:00:00,82.05,82.59,81.61,81.82,12806282
4/7/2015 16:00:00,81.94,82.95,81.88,82.21,9437842
4/8/2015 16:00:00,83.3,85.54,83.07,85.39,26151641
4/9/2015 16:00:00,87.03,87.69,85.2,86.14,27797554
4/10/2015 16:00:00,86.68,86.69,84.15,84.58,18295725
4/13/2015 16:00:00,85.16,85.71,83.82,84.28,15795443
4/14/2015 16:00:00,84.63,85.13,83.53,85,11813637
4/15/2015 16:00:00,85.08,85.36,84.16,84.67,12223923
4/16/2015 16:00:00,85.15,85.4,83.89,84.06,12042048
4/17/2015 16:00:00,83.08,83.25,81.61,81.9,22784114
4/20/2015 16:00:00,82.25,82.69,81.52,82.2,13469770
4/21/2015 16:00:00,82.86,82.92,82.14,82.42,10051731
4/22/2015 16:00:00,82.78,82.84,81.52,82.05,13309754
4/23/2015 16:00:00,81.88,82.75,81.62,82.28,11473229
4/24/2015 16:00:00,82.88,84.99,82.8,84.57,21056475
4/27/2015 16:00:00,85.53,86.27,84.65,84.9,17428252
4/28/2015 16:00:00,85.54,85.57,83.82,85.08,11105419
4/29/2015 16:00:00,84.06,84.4,81.64,82.45,21092473
4/30/2015 16:00:00,82.22,82.65,80.44,81.29,14204716
5/1/2015 16:00:00,81.03,82.25,80.11,81.17,17907774
5/4/2015 16:00:00,81.17,81.56,80.12,80.59,21537799
5/5/2015 16:00:00,80.44,80.9,77.77,79.54,32649819
5/6/2015 16:00:00,79.65,80.85,79.51,80,24933611
5/7/2015 16:00:00,88.83,89.29,84.91,86,69425825
5/8/2015 16:00:00,87.82,88.27,86.89,87.06,30136017
5/11/2015 16:00:00,86.7,87.67,86.06,86.72,19775461
5/12/2015 16:00:00,87.05,87.5,86.14,86.77,16072489
5/13/2015 16:00:00,87.08,88.47,87,87.53,19010374
5/14/2015 16:00:00,87.74,88.48,87.53,88.4,12082135
5/15/2015 16:00:00,88.51,88.96,88.05,88.46,13422362
5/18/2015 16:00:00,87.61,87.93,86.61,87.11,13487586
5/19/2015 16:00:00,86.99,88.8,86.47,88.21,20716303
5/20/2015 16:00:00,88.14,90.8,87.3,90.7,29801701
5/21/2015 16:00:00,91.35,94.77,90.92,93.88,40702107
5/22/2015 16:00:00,94.28,95.06,93.19,93.27,22176060
5/26/2015 16:00:00,93.65,93.92,91.55,92.52,15670677
5/27/2015 16:00:00,92.22,92.99,91.6,92.6,9505333
5/28/2015 16:00:00,91.69,91.93,90.58,90.95,14208633
5/29/2015 16:00:00,91.35,91.5,89.32,89.32,13888066
6/1/2015 16:00:00,90.09,90.99,89.49,90.78,9903610
6/2/2015 16:00:00,90.55,91.54,90.19,90.51,9863293
6/3/2015 16:00:00,90.73,91.04,89.9,90.79,9421776
6/4/2015 16:00:00,90.71,91.41,90.27,90.59,8682641
6/5/2015 16:00:00,90.46,91.6,90.46,90.71,11351204
6/8/2015 16:00:00,90.65,91.6,88.24,88.29,15690252
6/9/2015 16:00:00,88.04,88.18,86.12,87.58,16078009
6/10/2015 16:00:00,87.7,88.99,87.2,88.9,12549424
6/11/2015 16:00:00,89.03,89.48,87.1,87.21,13709684
6/12/2015 16:00:00,87.42,87.79,86.48,86.63,9972368
6/15/2015 16:00:00,86.3,87.17,86.05,86.12,10213275
6/16/2015 16:00:00,86,86.7,85.61,86.09,10973315
6/17/2015 16:00:00,86.58,87.8,86.48,86.8,10238999
6/18/2015 16:00:00,86.97,87.59,86.32,86.75,11731827
6/19/2015 16:00:00,86.51,86.6,85.17,85.74,10287124
6/22/2015 16:00:00,86.07,86.4,85.58,85.68,7145191
6/23/2015 16:00:00,85.98,86.34,84.83,85.08,11407507
6/24/2015 16:00:00,85.16,85.81,84.85,85.17,9433644
6/25/2015 16:00:00,85.47,85.6,84.9,85.24,8921481
6/26/2015 16:00:00,84.63,84.65,82.82,83.28,12665629
6/29/2015 16:00:00,81.64,82.88,80.8,81.07,15196308
6/30/2015 16:00:00,82.58,83.69,81.96,82.27,12624410
7/1/2015 16:00:00,82.6,83,81.99,82.46,5945338
7/2/2015 16:00:00,82.12,82.32,81.78,82.07,6759495
7/6/2015 16:00:00,80.56,81.5,80.12,80.23,11859683
7/7/2015 16:00:00,79.45,79.79,76.21,79.62,34219149
7/8/2015 16:00:00,76.58,78.79,76.22,77.94,22698611
7/9/2015 16:00:00,80.93,81.19,79.04,79.04,19775093
7/10/2015 16:00:00,81.13,81.2,79.84,80.3,11221859
7/13/2015 16:00:00,80.92,82.2,80.7,81.86,10346278
7/14/2015 16:00:00,81.58,82.02,81.13,81.5,7517161
7/15/2015 16:00:00,80.9,81.5,80.21,80.73,9511813
7/16/2015 16:00:00,81.39,82,80.9,81.53,8591570
7/17/2015 16:00:00,81.99,83.7,81.58,83.36,14499602
7/20/2015 16:00:00,83.56,83.68,82.05,82.67,8123121
7/21/2015 16:00:00,83.11,83.25,82.22,82.54,5750138
7/22/2015 16:00:00,82.16,84.75,82,84.15,11207318
7/23/2015 16:00:00,84.66,84.97,83.25,83.88,7443289
7/24/2015 16:00:00,85.17,85.38,82.65,83.02,8759200
7/27/2015 16:00:00,80.85,81.7,79.68,81.4,12178161
7/28/2015 16:00:00,80.67,80.8,79.25,80.56,12119416
7/29/2015 16:00:00,80.98,81.37,80.01,80.26,7175830
7/30/2015 16:00:00,80.11,80.64,79.45,79.96,6934278
7/31/2015 16:00:00,79.85,79.91,78.2,78.34,12685153
8/3/2015 16:00:00,78.2,78.5,77.11,77.99,9271488
8/4/2015 16:00:00,78.07,79.35,77.8,78.87,8499174
8/5/2015 16:00:00,79.59,80.42,79.48,79.82,7502200
8/6/2015 16:00:00,79.85,80.75,78.64,78.96,9296087
8/7/2015 16:00:00,79.65,80.2,78.66,78.82,8737916
8/10/2015 16:00:00,79.86,80.99,79.5,80.47,11272562
8/11/2015 16:00:00,79.48,80,76.15,77.34,22958112
8/12/2015 16:00:00,72.32,73.85,71.03,73.38,41176655
8/13/2015 16:00:00,74,76.73,73.66,75.11,23226118
8/14/2015 16:00:00,74.53,75.49,74.46,74.76,12364791
8/17/2015 16:00:00,74.85,75.24,74.16,75.19,12675436
8/18/2015 16:00:00,74.05,75.13,73.73,73.88,11151792
8/19/2015 16:00:00,73.15,73.56,72.81,73.12,18174173
8/20/2015 16:00:00,71.98,72.78,70.03,70.32,20993569
8/21/2015 16:00:00,69.32,70.66,68.18,68.18,29124133
8/24/2015 16:00:00,58.16,67.48,58,65.8,31370443
8/25/2015 16:00:00,68.84,70.33,67.49,68.57,29931626
8/26/2015 16:00:00,68.95,69.45,65.75,68.66,26384090
8/27/2015 16:00:00,70.84,71.59,70.02,70.84,18121837
8/28/2015 16:00:00,69.68,70.5,69.05,70.07,10604388
8/31/2015 16:00:00,69.18,69.3,66.02,66.12,18468552
9/1/2015 16:00:00,64.38,66.84,64.05,64.83,23461130
9/2/2015 16:00:00,65.69,66,64.97,65.54,13374519
9/3/2015 16:00:00,65.82,66.89,65.41,66.47,15800816
9/4/2015 16:00:00,65.41,65.57,63.34,63.91,18182729
9/8/2015 16:00:00,65.78,66.81,60.25,60.91,50306731
9/9/2015 16:00:00,62.73,64.67,62.53,64.04,33145635
9/10/2015 16:00:00,63.52,64.25,63.34,63.83,13280177
9/11/2015 16:00:00,63.37,64.79,62.7,64.63,17739310
9/14/2015 16:00:00,62.55,63.26,61.48,62.6,26757603
9/15/2015 16:00:00,61.45,65.36,61.11,64.85,29032080
9/16/2015 16:00:00,65.61,68.08,65.26,67.23,25798387
9/17/2015 16:00:00,66.41,66.65,65.6,66,16594076
9/18/2015 16:00:00,65.4,65.75,64.01,65.75,20117918
9/21/2015 16:00:00,65.38,66.4,62.96,63.9,22351152
9/22/2015 16:00:00,62.94,63.27,61.58,61.9,14895600
9/23/2015 16:00:00,61.96,62.3,59.68,60,22679848
9/24/2015 16:00:00,59.42,60.34,58.21,59.92,20638841
9/25/2015 16:00:00,60.63,60.84,58.92,59.24,17002977
9/28/2015 16:00:00,58.81,60.12,57.32,57.39,20657342
9/29/2015 16:00:00,57.3,58.65,57.2,57.82,16769820
9/30/2015 16:00:00,58.87,60.08,58.35,58.97,16765709
10/1/2015 16:00:00,59.5,59.83,58.23,58.87,8147124
10/2/2015 16:00:00,58.36,63.24,58.2,63.2,22352151
10/5/2015 16:00:00,63.47,64.78,62.2,63.93,13582918
10/6/2015 16:00:00,63.72,64.73,63.28,63.92,9617369
10/7/2015 16:00:00,64.84,66.66,64.38,66.28,15797378
10/8/2015 16:00:00,66.04,68.41,65.96,67.7,18665045
10/9/2015 16:00:00,68.2,69.45,67.31,68.71,14758656
10/12/2015 16:00:00,69.64,70.47,69,70.3,15544796
10/13/2015 16:00:00,69.49,70.32,68.38,69.68,13051831
10/14/2015 16:00:00,69.5,69.7,67.43,68.54,12283917
10/15/2015 16:00:00,69.34,72.44,69.26,71.78,18199651
10/16/2015 16:00:00,72.5,73.64,71.21,71.99,15950205
10/19/2015 16:00:00,71.8,73,71.52,72.65,10885831
10/20/2015 16:00:00,72.99,73,71.55,71.79,11089813
10/21/2015 16:00:00,71.66,71.79,68.89,69.48,16859702
10/22/2015 16:00:00,70.16,71.63,70.07,70.99,10804891
10/23/2015 16:00:00,73.98,75.76,72.84,75.62,22508967
10/26/2015 16:00:00,75.44,77.42,75.13,76.35,24784055
10/27/2015 16:00:00,82.11,82.79,78.25,79.44,50801808
10/28/2015 16:00:00,79.48,82.55,79.2,82.35,25018757
10/29/2015 16:00:00,81.97,82.53,80.82,82.22,16423146
10/30/2015 16:00:00,82.7,84.44,82.6,83.83,20733797
11/2/2015 16:00:00,83.52,84.83,82.75,84.35,13825598
11/3/2015 16:00:00,84,84.59,83.13,83.44,11640502
11/4/2015 16:00:00,84.45,85.6,84.03,85.4,23717360
11/5/2015 16:00:00,85.22,86.42,84.2,85.38,20640685
11/6/2015 16:00:00,85.53,86.35,80.77,83.61,38526480
11/9/2015 16:00:00,82.42,83.47,80.22,81.38,19084860
11/10/2015 16:00:00,81.1,82.43,79.62,81.43,21989844
11/11/2015 16:00:00,82.28,82.49,78.12,79.85,29623835
11/12/2015 16:00:00,78.99,80.5,78.45,78.76,18833597
11/13/2015 16:00:00,77.15,78,75.64,75.85,24225785
11/16/2015 16:00:00,75.83,78.75,75.77,78.3,17041841
11/17/2015 16:00:00,78.9,79.14,77.47,78.13,12470586
11/18/2015 16:00:00,78.25,78.31,76.15,77.69,16734514
11/19/2015 16:00:00,78.06,79.15,77.4,77.87,15689560
11/20/2015 16:00:00,78.44,80.79,78.4,79.95,21024028
11/23/2015 16:00:00,80.45,82.19,79.97,81.31,18763944
11/24/2015 16:00:00,80.85,81.11,79.27,80.86,15280532
11/25/2015 16:00:00,80.91,82.68,80.82,81.71,16329910
11/27/2015 16:00:00,80.57,81.41,79.28,81.38,12600339
11/30/2015 16:00:00,81.5,84.47,81.38,84.08,97884086
12/1/2015 16:00:00,83.77,84.39,83.5,84,26215997
12/2/2015 16:00:00,84.27,85.82,84.25,85,36609078
12/3/2015 16:00:00,85.05,85.1,82.1,82.59,23022687
12/4/2015 16:00:00,82.58,85,82.42,84.85,15552723
12/7/2015 16:00:00,84.8,85.13,84.2,84.76,11874979
12/8/2015 16:00:00,82.77,84.67,82.61,84.38,14661649
12/9/2015 16:00:00,84.37,85.2,82.97,83.42,21912042
12/10/2015 16:00:00,83.34,84.34,82.85,84.33,10464228
12/11/2015 16:00:00,82.85,83.05,79.42,79.74,20789918
12/14/2015 16:00:00,80.15,80.76,78.99,80.57,12074881
12/15/2015 16:00:00,81.06,83.39,80.9,82.49,13052529
12/16/2015 16:00:00,83.3,85.05,83,84.63,16573779
12/17/2015 16:00:00,85,85.32,82.85,83.56,12998985
12/18/2015 16:00:00,83.2,83.75,82.03,82.65,12168392
12/21/2015 16:00:00,83.15,83.73,82.43,82.87,8093551
12/22/2015 16:00:00,82.89,85.1,82.89,84.84,12777796
12/23/2015 16:00:00,85.05,85.09,83.72,84.8,11238023
12/24/2015 16:00:00,84.56,84.8,83.41,83.71,3775327
12/28/2015 16:00:00,82.56,82.75,81.52,82.14,9318765
12/29/2015 16:00:00,82.5,83.51,82.41,83.26,6942446
12/30/2015 16:00:00,82.95,83.11,81.5,81.68,6982019
12/31/2015 16:00:00,81.48,82.17,81.25,81.27,6744307
1/4/2016 16:00:00,78.18,78.31,75.18,76.69,23057981
1/5/2016 16:00:00,77.92,78.68,77.26,78.63,14256391
1/6/2016 16:00:00,77.12,78.49,76.97,77.33,11565711
1/7/2016 16:00:00,73.29,75.5,71.54,72.72,27282890
1/8/2016 16:00:00,74.33,74.66,70.67,70.8,20813177
1/11/2016 16:00:00,71.29,71.73,69.02,69.92,16959689
1/12/2016 16:00:00,71.45,72.77,71,72.68,13451976
1/13/2016 16:00:00,72.77,73.24,70.22,70.29,12467328
1/14/2016 16:00:00,70.29,72.72,68.27,72.25,17718647
1/15/2016 16:00:00,68.7,71,67.54,69.59,20719795
1/19/2016 16:00:00,71.94,72.31,69.81,70.13,17417779
1/20/2016 16:00:00,68.03,69.11,65.34,68.71,19451536
1/21/2016 16:00:00,68.78,71.65,67.14,70.72,16563667
1/22/2016 16:00:00,72.51,73.34,69.89,70.37,15831052
1/25/2016 16:00:00,70.8,70.8,69.02,69.72,14782202
1/26/2016 16:00:00,69.01,70.19,68.88,69.77,11468135
1/27/2016 16:00:00,69.96,71.42,68.75,69.54,18235002
1/28/2016 16:00:00,72.55,73.15,66.67,66.92,33155477
1/29/2016 16:00:00,67.98,68.93,65.4,67.03,25587578
2/1/2016 16:00:00,66.5,67.7,65.35,67.03,16212602
2/2/2016 16:00:00,67.05,67.74,64.66,65.09,19148876
2/3/2016 16:00:00,65.6,65.73,60.87,63.44,31916760
2/4/2016 16:00:00,64.33,65.72,63.1,64.86,22910795
2/5/2016 16:00:00,64.71,64.86,62.18,62.64,12841443
2/8/2016 16:00:00,60.9,62.05,60.45,61.1,16155286
2/9/2016 16:00:00,60.11,62.22,59.25,61.39,12737867
2/10/2016 16:00:00,61.9,63.09,60.87,61.78,8997243
2/11/2016 16:00:00,60.25,61.63,59.85,60.57,15007002
2/12/2016 16:00:00,61.27,62.78,60.28,60.89,13666786
2/16/2016 16:00:00,64.42,66.89,64.04,66.29,21725913
2/17/2016 16:00:00,67.17,67.39,65.68,66.38,14455065
2/18/2016 16:00:00,67,68.5,66.23,66.52,14546878
2/19/2016 16:00:00,66.8,67.75,66.09,67.28,12333347
2/22/2016 16:00:00,68.3,69.53,67.98,68.84,13404963
2/23/2016 16:00:00,68.5,68.66,66.47,66.97,12929767
2/24/2016 16:00:00,66.17,67.69,65.21,67.23,10775775
2/25/2016 16:00:00,65.67,66.72,64.66,66.66,14678010
2/26/2016 16:00:00,68.09,68.83,66.86,66.91,12079803
2/29/2016 16:00:00,67.64,70.58,67.56,68.81,17983242
3/1/2016 16:00:00,70.02,71.84,69.86,70.86,14005120
3/2/2016 16:00:00,72.04,72.04,70.75,71.25,10501057
3/3/2016 16:00:00,71.31,72.59,70.46,71.02,11595213
3/4/2016 16:00:00,70.96,72.96,70.72,72.22,10762945
3/7/2016 16:00:00,72.2,73.98,72,72.89,11243277
3/8/2016 16:00:00,72.4,72.65,70.96,71.07,8669134
3/9/2016 16:00:00,71.59,72.61,70.68,72.43,7282257
3/10/2016 16:00:00,72.5,73.05,70.61,71.97,11247668
3/11/2016 16:00:00,72.58,74.01,72.22,74.01,11217531
3/14/2016 16:00:00,74.01,74.42,72.89,73.35,11069651
3/15/2016 16:00:00,72.62,72.84,71.75,72.23,8373021
3/16/2016 16:00:00,72.01,73.66,71.86,73.5,7700551
3/17/2016 16:00:00,73.76,74.37,73.51,74.25,3160249
3/18/2016 16:00:00,74.97,76.3,74.71,76.25,13350092
3/21/2016 16:00:00,77.09,79.68,76.94,78.11,15492140
3/22/2016 16:00:00,77,78.55,76.91,78.18,9146958
3/23/2016 16:00:00,78.16,78.98,76.15,76.56,10806239
3/24/2016 16:00:00,75.15,76.15,73.53,75.86,8833087
3/28/2016 16:00:00,76.45,76.89,74.9,76.48,6081751
3/29/2016 16:00:00,75.6,78.24,75.57,78.08,12533633
3/30/2016 16:00:00,79.01,79.55,78.54,78.86,10695134
3/31/2016 16:00:00,78.5,79.84,78.41,79.03,11318226
4/1/2016 16:00:00,78.24,79.02,78.2,78.73,9261414
4/4/2016 16:00:00,78.33,79.55,78.32,79.08,9816080
4/5/2016 16:00:00,78.2,78.3,76.91,77.32,9601972
4/6/2016 16:00:00,77.3,79.15,77.19,78.68,9066283
4/7/2016 16:00:00,77.6,78.6,77.18,77.61,10937309
4/8/2016 16:00:00,78.27,78.76,76.62,77.47,8400433
4/11/2016 16:00:00,78.07,78.59,77.43,77.71,7896352
4/12/2016 16:00:00,78,78.24,76.87,77.86,7113401
4/13/2016 16:00:00,78.74,79.72,78.5,79.64,14147655
4/14/2016 16:00:00,79.31,79.86,78.36,79.61,12610954
4/15/2016 16:00:00,79.45,79.75,78.46,78.97,11707500
4/18/2016 16:00:00,78.52,79.12,77.71,79.01,7765640
4/19/2016 16:00:00,79.2,80.48,78.47,79.46,14741162
4/20/2016 16:00:00,79,81.74,78.99,81.21,14911832
4/21/2016 16:00:00,81.08,81.78,80.2,80.78,8817608
4/22/2016 16:00:00,80.12,85.89,79.16,79.89,8648189
4/25/2016 16:00:00,79.8,79.84,78.68,78.84,9205564
4/26/2016 16:00:00,78.85,79.56,77.8,78.61,9631578
4/27/2016 16:00:00,78.3,78.62,76.57,77.65,11490555
4/28/2016 16:00:00,77.65,77.9,76.09,76.4,9958400
4/29/2016 16:00:00,76.81,77.28,75.66,76.94,10124220
5/2/2016 16:00:00,76.89,77,75.94,76.61,7716288
5/3/2016 16:00:00,75.96,76.27,75.43,75.91,8018160
5/4/2016 16:00:00,75.64,75.91,75.01,75.82,14315359
5/5/2016 16:00:00,79.52,79.94,78.1,78.83,27950651
5/6/2016 16:00:00,78.35,79.72,78.25,79.2,12858454
5/9/2016 16:00:00,78.94,79.98,78.89,79.41,11795308
5/10/2016 16:00:00,79.79,79.98,79.15,79.72,9318849
5/11/2016 16:00:00,79.43,80.49,79.41,79.8,11071496
5/12/2016 16:00:00,80.01,80.45,78.32,79.16,8791051
5/13/2016 16:00:00,78.83,79.16,76.97,77.16,10074849
5/16/2016 16:00:00,77.86,79.93,77.59,79.29,11660032
5/17/2016 16:00:00,79.83,80.2,79.31,79.35,10970576
5/18/2016 16:00:00,78.71,80,78.47,79.03,9084812
5/19/2016 16:00:00,78.65,79.26,77.6,78.32,8317350
5/20/2016 16:00:00,79.07,79.45,78.35,78.79,11043622
5/23/2016 16:00:00,78.95,79.5,78.6,79,7187006
5/24/2016 16:00:00,79.17,81.31,79.07,81.12,16702130
5/25/2016 16:00:00,78.53,79.2,74.12,75.59,49666287
5/26/2016 16:00:00,76.99,78.86,76.8,78.35,26964310
5/27/2016 16:00:00,78.49,81,78.39,80.97,24549599
